datetime,전자화배전반의 관리소 인입 전력량,히터1 전력 사용량,히터1 가스 사용량
2025-06-18 10:00:00,355.96,106.96,88.54
2025-06-18 11:00:00,443.03,98.98,71.18
2025-06-18 12:00:00,337.9,122.01,70.31
2025-06-18 13:00:00,342.24,88.82,98.27
2025-06-18 14:00:00,386.48,95.81,76.86
2025-06-18 15:00:00,316.24,107.16,91.73
2025-06-18 16:00:00,369.25,95.12,74.39
2025-06-18 17:00:00,414.36,83.6,93.63
2025-06-18 18:00:00,452.86,121.63,62.52
2025-06-18 19:00:00,381.65,88.4,77.12
2025-06-18 20:00:00,473.73,127.9,51.16
2025-06-18 21:00:00,359.83,83.93,61.58
2025-06-18 22:00:00,348.99,97.42,56.67
2025-06-18 23:00:00,461.63,97.62,87.7
2025-06-19 00:00:00,420.21,119.11,74.58
2025-06-19 01:00:00,482.94,132.0,98.57
2025-06-19 02:00:00,356.76,133.4,67.59
2025-06-19 03:00:00,430.06,144.2,83.0
2025-06-19 04:00:00,404.88,111.64,86.29
2025-06-19 05:00:00,440.39,97.77,98.77
2025-06-19 06:00:00,443.09,141.69,93.71
2025-06-19 07:00:00,472.3,84.04,54.27
2025-06-19 08:00:00,400.85,118.72,97.76
2025-06-19 09:00:00,392.11,148.59,98.94
2025-06-19 10:00:00,398.76,105.0,57.77
2025-06-19 11:00:00,453.47,108.48,70.22
2025-06-19 12:00:00,383.14,114.0,93.58
2025-06-19 13:00:00,394.64,89.09,67.13
2025-06-19 14:00:00,308.67,112.99,59.18
2025-06-19 15:00:00,413.79,149.14,67.86
2025-06-19 16:00:00,366.1,121.74,73.45
2025-06-19 17:00:00,474.92,90.46,87.86
2025-06-19 18:00:00,483.94,94.12,70.23
2025-06-19 19:00:00,327.81,140.62,96.6
2025-06-19 20:00:00,384.33,85.32,95.23
2025-06-19 21:00:00,363.39,135.0,91.73
2025-06-19 22:00:00,447.22,125.18,77.81
2025-06-19 23:00:00,447.19,145.5,54.93
2025-06-20 00:00:00,346.16,103.86,86.57
2025-06-20 01:00:00,490.03,112.76,90.63
2025-06-20 02:00:00,301.6,98.87,97.96
2025-06-20 03:00:00,392.51,127.32,69.95
2025-06-20 04:00:00,367.32,92.22,78.18
2025-06-20 05:00:00,426.18,145.05,95.95
2025-06-20 06:00:00,304.03,117.7,73.19
2025-06-20 07:00:00,494.25,134.53,68.56
2025-06-20 08:00:00,468.6,122.77,52.27
2025-06-20 09:00:00,367.55,91.72,53.77
2025-06-20 10:00:00,346.46,117.4,98.65
2025-06-20 11:00:00,389.22,147.65,75.5
2025-06-20 12:00:00,491.02,132.14,73.23
2025-06-20 13:00:00,329.62,88.57,94.47
2025-06-20 14:00:00,417.32,87.87,88.34
2025-06-20 15:00:00,499.84,122.21,63.06
2025-06-20 16:00:00,308.86,137.03,99.13
2025-06-20 17:00:00,339.93,99.13,55.26
2025-06-20 18:00:00,468.07,134.04,71.86
2025-06-20 19:00:00,490.56,125.76,68.45
2025-06-20 20:00:00,383.84,114.91,58.94
2025-06-20 21:00:00,420.64,120.2,56.07
2025-06-20 22:00:00,354.63,102.88,65.37
2025-06-20 23:00:00,421.75,121.83,85.5
2025-06-21 00:00:00,497.64,126.0,68.81
2025-06-21 01:00:00,429.48,144.76,60.41
2025-06-21 02:00:00,407.24,134.42,66.47
2025-06-21 03:00:00,494.95,111.38,56.67
2025-06-21 04:00:00,322.32,96.5,57.19
2025-06-21 05:00:00,363.22,102.67,54.4
2025-06-21 06:00:00,369.52,137.0,88.89
2025-06-21 07:00:00,450.08,80.34,64.99
2025-06-21 08:00:00,354.07,149.37,95.6
2025-06-21 09:00:00,391.58,142.92,74.49
2025-06-21 10:00:00,350.53,87.5,88.64
2025-06-21 11:00:00,474.1,107.42,88.29
2025-06-21 12:00:00,420.14,82.13,56.61
2025-06-21 13:00:00,450.02,124.24,60.31
2025-06-21 14:00:00,402.8,145.39,78.68
2025-06-21 15:00:00,458.89,118.65,92.78
2025-06-21 16:00:00,361.8,112.15,54.52
2025-06-21 17:00:00,331.63,133.58,89.08
2025-06-21 18:00:00,327.05,102.14,95.27
2025-06-21 19:00:00,407.99,113.73,52.34
2025-06-21 20:00:00,446.54,144.13,71.25
2025-06-21 21:00:00,474.65,115.22,67.07
2025-06-21 22:00:00,425.37,105.61,90.32
2025-06-21 23:00:00,386.9,93.14,54.84
2025-06-22 00:00:00,343.59,127.29,82.76
2025-06-22 01:00:00,499.8,118.62,87.5
2025-06-22 02:00:00,356.71,129.53,50.73
2025-06-22 03:00:00,382.77,125.18,92.22
2025-06-22 04:00:00,398.15,124.99,73.08
2025-06-22 05:00:00,470.45,107.72,99.74
2025-06-22 06:00:00,320.49,123.79,89.02
2025-06-22 07:00:00,469.66,139.02,85.36
2025-06-22 08:00:00,444.65,104.6,74.41
2025-06-22 09:00:00,382.27,131.57,82.71
2025-06-22 10:00:00,318.33,101.89,75.32
2025-06-22 11:00:00,489.79,134.43,67.44
2025-06-22 12:00:00,320.02,145.03,98.81
2025-06-22 13:00:00,330.93,106.85,79.23
2025-06-22 14:00:00,492.33,83.38,90.11
2025-06-22 15:00:00,415.48,85.94,99.29
2025-06-22 16:00:00,422.75,106.23,99.4
2025-06-22 17:00:00,409.01,126.84,96.01
2025-06-22 18:00:00,324.84,101.98,85.32
2025-06-22 19:00:00,457.08,107.05,85.41
2025-06-22 20:00:00,401.49,97.11,87.32
2025-06-22 21:00:00,436.4,111.89,78.43
2025-06-22 22:00:00,410.53,118.08,99.49
2025-06-22 23:00:00,469.4,112.6,97.91
2025-06-23 00:00:00,441.64,80.76,68.18
2025-06-23 01:00:00,351.53,124.14,67.28
2025-06-23 02:00:00,316.91,108.87,76.26
2025-06-23 03:00:00,376.56,85.57,99.67
2025-06-23 04:00:00,363.47,118.37,64.77
2025-06-23 05:00:00,318.42,139.86,76.26
2025-06-23 06:00:00,332.75,99.08,76.34
2025-06-23 07:00:00,343.68,107.56,74.38
2025-06-23 08:00:00,421.45,117.63,67.27
2025-06-23 09:00:00,480.72,85.5,59.28
2025-06-23 10:00:00,303.35,149.51,74.99
2025-06-23 11:00:00,421.32,136.76,74.85
2025-06-23 12:00:00,375.57,133.59,56.38
2025-06-23 13:00:00,334.34,123.7,63.07
2025-06-23 14:00:00,325.9,104.02,73.84
2025-06-23 15:00:00,348.94,94.39,81.85
2025-06-23 16:00:00,353.15,125.32,84.03
2025-06-23 17:00:00,342.74,86.1,69.01
2025-06-23 18:00:00,360.04,110.27,68.32
2025-06-23 19:00:00,381.32,95.13,91.09
2025-06-23 20:00:00,382.01,129.33,86.65
2025-06-23 21:00:00,371.26,108.88,96.02
2025-06-23 22:00:00,498.21,89.48,61.35
2025-06-23 23:00:00,300.3,141.77,58.72
2025-06-24 00:00:00,495.27,134.55,71.38
2025-06-24 01:00:00,480.75,86.46,87.29
2025-06-24 02:00:00,351.41,141.71,53.45
2025-06-24 03:00:00,387.06,137.07,57.2
2025-06-24 04:00:00,418.34,84.86,60.76
2025-06-24 05:00:00,397.21,106.81,98.14
2025-06-24 06:00:00,336.94,98.24,87.68
2025-06-24 07:00:00,331.14,127.58,64.62
2025-06-24 08:00:00,371.73,120.65,74.07
2025-06-24 09:00:00,412.44,100.69,88.52
2025-06-24 10:00:00,473.04,121.32,79.02
2025-06-24 11:00:00,378.34,115.58,66.29
2025-06-24 12:00:00,390.64,113.78,73.16
2025-06-24 13:00:00,402.8,117.98,65.81
2025-06-24 14:00:00,472.59,99.52,58.04
2025-06-24 15:00:00,376.3,102.52,99.63
2025-06-24 16:00:00,356.19,136.28,62.46
2025-06-24 17:00:00,451.56,145.89,69.61
2025-06-24 18:00:00,400.1,146.44,63.0
2025-06-24 19:00:00,432.01,140.82,79.26
2025-06-24 20:00:00,485.01,148.41,67.93
2025-06-24 21:00:00,393.09,137.46,63.0
2025-06-24 22:00:00,324.12,118.78,81.8
2025-06-24 23:00:00,384.62,144.77,97.79
2025-06-25 00:00:00,398.26,125.13,72.42
2025-06-25 01:00:00,349.55,140.22,86.45
2025-06-25 02:00:00,316.72,97.9,84.19
2025-06-25 03:00:00,406.81,95.43,56.94
2025-06-25 04:00:00,423.47,100.94,99.98
2025-06-25 05:00:00,496.31,117.47,73.6
2025-06-25 06:00:00,331.97,130.35,61.18
2025-06-25 07:00:00,406.85,89.37,62.61
2025-06-25 08:00:00,353.87,109.32,68.91
2025-06-25 09:00:00,387.61,136.82,96.78
2025-06-25 10:00:00,446.29,144.76,85.41
2025-06-25 11:00:00,463.99,86.5,70.04
2025-06-25 12:00:00,342.81,83.21,81.51
2025-06-25 13:00:00,315.48,110.27,64.84
2025-06-25 14:00:00,483.41,124.18,97.38
2025-06-25 15:00:00,427.59,92.25,89.62
2025-06-25 16:00:00,341.65,113.84,84.78
2025-06-25 17:00:00,312.05,144.24,71.09
2025-06-25 18:00:00,365.09,144.59,53.91
2025-06-25 19:00:00,351.26,131.72,55.28
2025-06-25 20:00:00,430.2,81.63,51.32
2025-06-25 21:00:00,447.6,125.75,88.5
2025-06-25 22:00:00,332.22,100.22,94.92
2025-06-25 23:00:00,494.43,86.65,76.41
2025-06-26 00:00:00,438.71,123.58,71.12
2025-06-26 01:00:00,379.22,115.1,93.66
2025-06-26 02:00:00,441.92,130.64,50.67
2025-06-26 03:00:00,336.1,119.26,73.45
2025-06-26 04:00:00,430.49,90.5,71.47
2025-06-26 05:00:00,338.67,146.22,98.57
2025-06-26 06:00:00,426.23,114.23,92.96
2025-06-26 07:00:00,396.18,114.8,60.29
2025-06-26 08:00:00,488.53,126.58,97.27
2025-06-26 09:00:00,481.05,125.57,53.68
2025-06-26 10:00:00,311.04,132.6,86.07
2025-06-26 11:00:00,333.87,94.36,58.48
2025-06-26 12:00:00,455.34,86.65,88.07
2025-06-26 13:00:00,307.93,103.19,98.98
2025-06-26 14:00:00,437.91,103.26,97.4
2025-06-26 15:00:00,468.91,147.31,71.17
2025-06-26 16:00:00,475.87,131.24,82.62
2025-06-26 17:00:00,497.0,134.94,60.8
2025-06-26 18:00:00,454.09,122.4,93.11
2025-06-26 19:00:00,333.14,122.36,94.95
2025-06-26 20:00:00,434.32,147.6,83.03
2025-06-26 21:00:00,417.92,99.93,62.5
2025-06-26 22:00:00,488.68,135.19,87.92
2025-06-26 23:00:00,486.75,130.76,81.62
2025-06-27 00:00:00,382.5,137.25,97.06
2025-06-27 01:00:00,390.53,125.83,72.46
2025-06-27 02:00:00,369.91,106.55,79.78
2025-06-27 03:00:00,390.73,108.3,54.2
2025-06-27 04:00:00,476.39,81.28,59.47
2025-06-27 05:00:00,318.0,80.0,90.17
2025-06-27 06:00:00,499.53,96.06,84.57
2025-06-27 07:00:00,476.59,103.53,57.29
2025-06-27 08:00:00,382.64,103.69,54.42
2025-06-27 09:00:00,342.83,95.9,51.29
2025-06-27 10:00:00,335.49,100.06,92.65
2025-06-27 11:00:00,390.94,125.24,93.99
2025-06-27 12:00:00,365.55,131.69,51.3
2025-06-27 13:00:00,418.71,92.16,93.97
2025-06-27 14:00:00,343.46,105.15,52.94
2025-06-27 15:00:00,411.56,122.28,87.24
2025-06-27 16:00:00,390.8,98.7,70.61
2025-06-27 17:00:00,392.26,89.95,50.71
2025-06-27 18:00:00,333.17,148.37,78.55
2025-06-27 19:00:00,443.66,112.11,82.17
2025-06-27 20:00:00,313.12,147.49,83.45
2025-06-27 21:00:00,425.71,145.53,50.49
2025-06-27 22:00:00,475.32,98.16,98.03
2025-06-27 23:00:00,354.38,116.02,64.61
2025-06-28 00:00:00,301.9,131.56,95.27
2025-06-28 01:00:00,425.61,115.49,72.85
2025-06-28 02:00:00,375.9,84.48,77.39
2025-06-28 03:00:00,477.43,144.28,80.56
2025-06-28 04:00:00,477.27,105.76,80.72
2025-06-28 05:00:00,433.13,121.53,63.44
2025-06-28 06:00:00,352.01,81.33,64.35
2025-06-28 07:00:00,415.53,114.99,60.21
2025-06-28 08:00:00,334.91,120.04,60.4
2025-06-28 09:00:00,425.69,94.19,76.84
2025-06-28 10:00:00,482.24,119.8,79.44
2025-06-28 11:00:00,462.34,130.86,57.49
2025-06-28 12:00:00,370.59,87.32,86.37
2025-06-28 13:00:00,431.06,105.52,59.35
2025-06-28 14:00:00,422.32,118.28,53.27
2025-06-28 15:00:00,394.95,148.69,62.08
2025-06-28 16:00:00,390.55,98.45,87.56
2025-06-28 17:00:00,454.33,102.32,92.19
2025-06-28 18:00:00,428.52,134.18,59.1
2025-06-28 19:00:00,474.29,143.93,51.19
2025-06-28 20:00:00,445.93,115.12,68.52
2025-06-28 21:00:00,470.77,145.14,85.49
2025-06-28 22:00:00,402.98,142.37,77.44
2025-06-28 23:00:00,402.9,119.82,91.42
2025-06-29 00:00:00,353.91,130.33,79.6
2025-06-29 01:00:00,387.35,108.3,86.77
2025-06-29 02:00:00,471.17,123.5,59.21
2025-06-29 03:00:00,346.34,102.04,62.61
2025-06-29 04:00:00,441.38,109.43,55.25
2025-06-29 05:00:00,313.2,110.73,93.51
2025-06-29 06:00:00,467.45,89.24,54.73
2025-06-29 07:00:00,338.52,143.03,97.41
2025-06-29 08:00:00,370.66,105.41,63.55
2025-06-29 09:00:00,368.69,93.0,51.54
2025-06-29 10:00:00,461.76,140.21,63.21
2025-06-29 11:00:00,495.21,139.4,86.2
2025-06-29 12:00:00,463.12,96.74,80.2
2025-06-29 13:00:00,390.48,133.65,60.34
2025-06-29 14:00:00,384.73,149.86,97.83
2025-06-29 15:00:00,383.78,98.92,75.83
2025-06-29 16:00:00,446.16,85.36,86.18
2025-06-29 17:00:00,352.63,87.12,56.14
2025-06-29 18:00:00,418.56,99.4,69.55
2025-06-29 19:00:00,310.31,93.89,71.14
2025-06-29 20:00:00,460.14,99.79,73.9
2025-06-29 21:00:00,451.51,123.03,62.92
2025-06-29 22:00:00,483.69,114.39,55.78
2025-06-29 23:00:00,346.13,116.24,94.44
2025-06-30 00:00:00,306.53,87.89,69.45
2025-06-30 01:00:00,341.51,93.56,82.86
2025-06-30 02:00:00,349.44,83.17,95.79
2025-06-30 03:00:00,413.75,123.48,83.36
2025-06-30 04:00:00,380.31,134.86,87.82
2025-06-30 05:00:00,345.92,143.92,98.01
2025-06-30 06:00:00,343.47,116.58,62.92
2025-06-30 07:00:00,356.78,89.92,57.34
2025-06-30 08:00:00,344.01,94.24,72.78
2025-06-30 09:00:00,313.6,84.36,79.84
2025-06-30 10:00:00,367.04,106.98,65.01
2025-06-30 11:00:00,331.45,148.57,67.75
2025-06-30 12:00:00,362.87,131.21,77.84
2025-06-30 13:00:00,486.33,133.16,84.46
2025-06-30 14:00:00,445.96,134.81,90.34
2025-06-30 15:00:00,374.42,149.36,52.47
2025-06-30 16:00:00,455.96,148.96,50.86
2025-06-30 17:00:00,488.99,132.36,91.16
2025-06-30 18:00:00,418.97,119.56,99.34
2025-06-30 19:00:00,399.21,94.64,88.83
2025-06-30 20:00:00,334.14,124.84,90.58
2025-06-30 21:00:00,318.74,95.82,57.04
2025-06-30 22:00:00,416.43,90.25,87.13
2025-06-30 23:00:00,407.74,104.13,50.23
2025-07-01 00:00:00,426.97,87.26,54.46
2025-07-01 01:00:00,411.8,89.46,68.43
2025-07-01 02:00:00,448.35,106.99,87.9
2025-07-01 03:00:00,484.52,105.27,91.83
2025-07-01 04:00:00,305.09,113.42,54.43
2025-07-01 05:00:00,488.61,117.47,59.88
2025-07-01 06:00:00,488.91,99.78,55.32
2025-07-01 07:00:00,475.91,92.08,83.27
2025-07-01 08:00:00,440.83,144.0,87.4
2025-07-01 09:00:00,387.88,119.51,91.64
2025-07-01 10:00:00,418.98,132.66,93.42
2025-07-01 11:00:00,472.76,148.67,61.54
2025-07-01 12:00:00,345.15,111.1,96.7
2025-07-01 13:00:00,434.41,133.43,82.32
2025-07-01 14:00:00,327.11,108.44,76.28
2025-07-01 15:00:00,416.06,103.59,69.49
2025-07-01 16:00:00,357.14,112.33,99.05
2025-07-01 17:00:00,444.26,119.29,92.75
2025-07-01 18:00:00,379.07,142.49,54.97
2025-07-01 19:00:00,333.94,148.36,93.53
2025-07-01 20:00:00,331.15,131.28,75.83
2025-07-01 21:00:00,357.66,111.57,50.08
2025-07-01 22:00:00,400.55,128.78,79.69
2025-07-01 23:00:00,447.1,106.91,66.69
2025-07-02 00:00:00,446.89,119.85,77.65
2025-07-02 01:00:00,492.52,99.78,56.85
2025-07-02 02:00:00,361.72,140.08,61.36
2025-07-02 03:00:00,306.83,133.97,54.19
2025-07-02 04:00:00,318.03,122.45,98.06
2025-07-02 05:00:00,321.81,131.35,56.67
2025-07-02 06:00:00,493.35,147.38,78.1
2025-07-02 07:00:00,483.0,100.13,53.01
2025-07-02 08:00:00,438.24,80.57,98.86
2025-07-02 09:00:00,380.78,140.75,63.85
2025-07-02 10:00:00,474.16,127.38,64.29
2025-07-02 11:00:00,396.05,138.33,71.68
2025-07-02 12:00:00,346.73,119.29,64.88
2025-07-02 13:00:00,495.59,91.13,72.69
2025-07-02 14:00:00,408.81,81.82,63.89
2025-07-02 15:00:00,316.7,148.4,60.7
2025-07-02 16:00:00,312.02,104.95,67.56
2025-07-02 17:00:00,474.18,87.57,99.46
2025-07-02 18:00:00,361.84,116.04,61.5
2025-07-02 19:00:00,443.77,140.13,65.57
2025-07-02 20:00:00,488.35,96.91,98.51
2025-07-02 21:00:00,380.32,131.83,60.29
2025-07-02 22:00:00,337.94,80.29,66.62
2025-07-02 23:00:00,357.33,117.88,61.64
2025-07-03 00:00:00,391.0,94.36,68.86
2025-07-03 01:00:00,377.5,119.88,63.79
2025-07-03 02:00:00,479.46,107.95,57.05
2025-07-03 03:00:00,365.9,125.81,65.4
2025-07-03 04:00:00,321.51,148.43,71.06
2025-07-03 05:00:00,468.78,131.43,72.46
2025-07-03 06:00:00,382.76,142.41,81.3
2025-07-03 07:00:00,398.02,126.0,63.33
2025-07-03 08:00:00,321.08,99.16,95.71
2025-07-03 09:00:00,457.68,89.77,58.52
2025-07-03 10:00:00,311.9,140.88,60.81
2025-07-03 11:00:00,459.0,119.53,93.23
2025-07-03 12:00:00,458.05,136.84,99.16
2025-07-03 13:00:00,466.89,120.53,76.33
2025-07-03 14:00:00,392.6,94.66,79.13
2025-07-03 15:00:00,319.41,124.72,75.88
2025-07-03 16:00:00,400.34,104.76,93.09
2025-07-03 17:00:00,337.39,101.58,52.61
2025-07-03 18:00:00,367.0,84.77,58.08
2025-07-03 19:00:00,397.41,131.94,82.68
2025-07-03 20:00:00,458.28,104.65,97.41
2025-07-03 21:00:00,428.64,82.84,54.38
2025-07-03 22:00:00,445.25,108.72,85.11
2025-07-03 23:00:00,434.03,104.38,80.58
2025-07-04 00:00:00,304.83,122.39,59.7
2025-07-04 01:00:00,341.93,119.05,67.51
2025-07-04 02:00:00,317.92,140.32,75.5
2025-07-04 03:00:00,392.06,117.56,95.17
2025-07-04 04:00:00,345.85,137.32,92.19
2025-07-04 05:00:00,407.06,117.93,68.17
2025-07-04 06:00:00,323.23,96.44,83.78
2025-07-04 07:00:00,367.09,149.61,63.71
2025-07-04 08:00:00,417.55,145.5,64.58
2025-07-04 09:00:00,457.09,141.28,81.31
2025-07-04 10:00:00,489.73,143.92,50.2
2025-07-04 11:00:00,374.86,105.47,69.22
2025-07-04 12:00:00,318.4,84.48,62.57
2025-07-04 13:00:00,378.27,133.36,92.25
2025-07-04 14:00:00,433.59,80.06,64.74
2025-07-04 15:00:00,324.73,106.8,82.36
2025-07-04 16:00:00,475.74,132.03,54.25
2025-07-04 17:00:00,345.73,148.8,99.2
2025-07-04 18:00:00,434.83,144.0,70.07
2025-07-04 19:00:00,460.03,135.56,59.16
2025-07-04 20:00:00,403.76,88.61,59.52
2025-07-04 21:00:00,347.29,99.45,57.4
2025-07-04 22:00:00,336.8,138.08,65.99
2025-07-04 23:00:00,456.57,143.29,96.39
2025-07-05 00:00:00,437.98,139.69,78.74
2025-07-05 01:00:00,434.23,131.77,71.63
2025-07-05 02:00:00,435.31,83.14,85.55
2025-07-05 03:00:00,364.88,110.74,62.37
2025-07-05 04:00:00,354.31,86.55,76.32
2025-07-05 05:00:00,318.27,127.6,72.21
2025-07-05 06:00:00,490.86,83.69,71.6
2025-07-05 07:00:00,333.54,113.37,88.32
2025-07-05 08:00:00,489.33,108.67,52.02
2025-07-05 09:00:00,482.55,123.57,58.89
2025-07-05 10:00:00,442.27,139.3,85.25
2025-07-05 11:00:00,477.32,105.59,57.66
2025-07-05 12:00:00,346.25,82.98,74.04
2025-07-05 13:00:00,489.94,122.17,78.47
2025-07-05 14:00:00,460.79,144.08,97.73
2025-07-05 15:00:00,483.82,91.86,61.8
2025-07-05 16:00:00,410.55,88.83,87.04
2025-07-05 17:00:00,435.82,111.21,95.75
2025-07-05 18:00:00,346.77,121.39,55.33
2025-07-05 19:00:00,405.46,92.93,74.63
2025-07-05 20:00:00,384.21,137.56,84.91
2025-07-05 21:00:00,326.13,90.01,61.87
2025-07-05 22:00:00,321.25,147.27,64.55
2025-07-05 23:00:00,317.57,138.34,88.88
2025-07-06 00:00:00,345.34,87.51,82.06
2025-07-06 01:00:00,461.74,109.2,63.47
2025-07-06 02:00:00,492.06,111.36,99.04
2025-07-06 03:00:00,435.26,123.58,82.76
2025-07-06 04:00:00,313.26,90.81,92.47
2025-07-06 05:00:00,439.52,113.68,88.44
2025-07-06 06:00:00,431.0,125.92,81.48
2025-07-06 07:00:00,398.18,117.73,66.12
2025-07-06 08:00:00,300.26,81.33,53.56
2025-07-06 09:00:00,483.14,93.43,52.18
2025-07-06 10:00:00,332.74,139.17,84.35
2025-07-06 11:00:00,308.85,111.27,82.24
2025-07-06 12:00:00,384.38,118.85,50.83
2025-07-06 13:00:00,343.98,135.72,76.64
2025-07-06 14:00:00,311.05,88.45,77.68
2025-07-06 15:00:00,343.69,103.16,73.24
2025-07-06 16:00:00,429.07,92.14,53.99
2025-07-06 17:00:00,450.52,126.04,57.03
2025-07-06 18:00:00,386.78,98.15,65.58
2025-07-06 19:00:00,383.79,144.54,62.8
2025-07-06 20:00:00,337.83,128.6,73.28
2025-07-06 21:00:00,475.64,143.17,78.37
2025-07-06 22:00:00,474.83,85.26,72.38
2025-07-06 23:00:00,400.81,128.95,61.58
2025-07-07 00:00:00,492.31,137.46,83.04
2025-07-07 01:00:00,468.17,91.76,80.53
2025-07-07 02:00:00,396.76,107.02,68.19
2025-07-07 03:00:00,314.17,140.91,62.94
2025-07-07 04:00:00,389.99,85.12,86.77
2025-07-07 05:00:00,498.96,119.85,95.33
2025-07-07 06:00:00,349.27,92.65,57.31
2025-07-07 07:00:00,335.6,139.75,69.56
2025-07-07 08:00:00,399.53,84.37,50.55
2025-07-07 09:00:00,334.55,129.76,80.08
2025-07-07 10:00:00,365.64,107.36,76.92
2025-07-07 11:00:00,444.81,90.12,54.92
2025-07-07 12:00:00,424.86,98.65,70.75
2025-07-07 13:00:00,310.45,137.59,62.51
2025-07-07 14:00:00,371.9,139.62,56.82
2025-07-07 15:00:00,340.63,96.98,93.53
2025-07-07 16:00:00,356.09,93.1,75.23
2025-07-07 17:00:00,413.35,121.44,75.55
2025-07-07 18:00:00,314.69,84.47,79.82
2025-07-07 19:00:00,479.13,134.76,59.9
2025-07-07 20:00:00,434.63,133.9,65.01
2025-07-07 21:00:00,421.77,108.84,74.46
2025-07-07 22:00:00,437.44,105.15,76.32
2025-07-07 23:00:00,330.89,145.82,54.39
2025-07-08 00:00:00,492.62,121.87,96.41
2025-07-08 01:00:00,388.01,147.84,56.42
2025-07-08 02:00:00,417.88,107.01,55.31
2025-07-08 03:00:00,383.3,102.29,94.0
2025-07-08 04:00:00,385.79,112.42,71.85
2025-07-08 05:00:00,416.65,141.69,53.24
2025-07-08 06:00:00,464.85,102.26,57.93
2025-07-08 07:00:00,409.9,131.71,65.62
2025-07-08 08:00:00,445.59,112.91,62.85
2025-07-08 09:00:00,427.42,90.73,93.88
2025-07-08 10:00:00,402.68,108.03,93.42
2025-07-08 11:00:00,340.29,107.1,50.42
2025-07-08 12:00:00,497.25,92.9,75.0
2025-07-08 13:00:00,461.29,82.64,75.54
2025-07-08 14:00:00,349.52,145.1,74.3
2025-07-08 15:00:00,443.04,121.06,88.38
2025-07-08 16:00:00,498.34,137.64,86.55
2025-07-08 17:00:00,376.86,132.53,93.51
2025-07-08 18:00:00,478.36,81.54,96.57
2025-07-08 19:00:00,398.08,146.43,95.46
2025-07-08 20:00:00,453.74,94.48,73.29
2025-07-08 21:00:00,464.49,91.96,51.83
2025-07-08 22:00:00,479.46,149.25,79.84
2025-07-08 23:00:00,466.85,144.36,60.88
2025-07-09 00:00:00,458.47,81.19,91.86
2025-07-09 01:00:00,402.39,118.22,59.81
2025-07-09 02:00:00,495.41,132.27,53.96
2025-07-09 03:00:00,306.37,140.32,96.45
2025-07-09 04:00:00,388.71,113.2,97.21
2025-07-09 05:00:00,385.19,134.84,90.11
2025-07-09 06:00:00,369.54,129.01,79.17
2025-07-09 07:00:00,421.03,128.79,75.98
2025-07-09 08:00:00,363.18,102.81,72.52
2025-07-09 09:00:00,338.66,110.01,87.98
2025-07-09 10:00:00,416.51,130.68,90.17
2025-07-09 11:00:00,395.86,131.03,82.12
2025-07-09 12:00:00,465.26,86.52,54.49
2025-07-09 13:00:00,353.94,146.62,74.56
2025-07-09 14:00:00,308.07,86.29,97.23
2025-07-09 15:00:00,347.23,129.4,53.64
2025-07-09 16:00:00,314.7,132.31,90.92
2025-07-09 17:00:00,424.95,143.89,70.61
2025-07-09 18:00:00,499.58,80.24,96.65
2025-07-09 19:00:00,376.38,93.05,82.95
2025-07-09 20:00:00,420.95,142.63,67.69
2025-07-09 21:00:00,474.0,105.68,92.61
2025-07-09 22:00:00,339.84,146.7,65.74
2025-07-09 23:00:00,417.13,102.25,66.81
2025-07-10 00:00:00,395.61,140.64,93.2
2025-07-10 01:00:00,388.56,108.44,67.75
2025-07-10 02:00:00,364.54,127.4,56.6
2025-07-10 03:00:00,332.75,85.11,97.32
2025-07-10 04:00:00,356.81,127.26,79.25
2025-07-10 05:00:00,471.06,144.82,50.96
2025-07-10 06:00:00,326.94,127.77,73.19
2025-07-10 07:00:00,417.13,111.32,63.43
2025-07-10 08:00:00,396.2,116.9,70.76
2025-07-10 09:00:00,343.0,94.68,53.16
2025-07-10 10:00:00,428.95,131.66,65.83
2025-07-10 11:00:00,310.64,133.2,96.99
2025-07-10 12:00:00,428.11,117.94,90.65
2025-07-10 13:00:00,320.45,106.81,99.61
2025-07-10 14:00:00,402.96,108.63,97.48
2025-07-10 15:00:00,314.2,120.34,68.53
2025-07-10 16:00:00,398.04,142.86,99.85
2025-07-10 17:00:00,446.88,126.37,74.03
2025-07-10 18:00:00,310.68,103.76,55.42
2025-07-10 19:00:00,369.93,149.63,72.67
2025-07-10 20:00:00,362.21,111.62,50.94
2025-07-10 21:00:00,469.69,131.34,63.53
2025-07-10 22:00:00,419.62,135.56,87.98
2025-07-10 23:00:00,390.69,102.68,67.43
2025-07-11 00:00:00,453.87,111.75,68.53
2025-07-11 01:00:00,437.11,120.21,84.89
2025-07-11 02:00:00,415.12,111.66,75.05
2025-07-11 03:00:00,432.41,143.34,87.12
2025-07-11 04:00:00,481.15,116.73,97.0
2025-07-11 05:00:00,323.83,127.51,89.47
2025-07-11 06:00:00,329.44,92.97,76.6
2025-07-11 07:00:00,433.67,109.18,95.88
2025-07-11 08:00:00,437.95,144.05,53.95
2025-07-11 09:00:00,374.7,115.37,78.41
2025-07-11 10:00:00,399.86,85.43,84.36
2025-07-11 11:00:00,368.08,114.59,70.3
2025-07-11 12:00:00,395.82,149.39,72.48
2025-07-11 13:00:00,332.11,136.19,56.12
2025-07-11 14:00:00,418.55,88.55,57.94
2025-07-11 15:00:00,497.26,80.79,79.74
